,Datetime,Text
5590,2021-05-15 16:48:30+00:00,@Dolan_J_Trump Fake thugs No Luv!!
5591,2021-05-15 16:48:27+00:00,"@KaylaChowShow Donald Trump is still president! 
That'll kill the mood...fast!"
5592,2021-05-15 16:47:44+00:00,"@SNChalmers1876 Right. It's all a matter of where you draw the line, and the line is different for everybody. I was offended that the dude basically said he skipped the Obama White House visit for his son's dentist appt. In addition to his claims of being apolitical after celebrating Trump"
5593,2021-05-15 16:47:41+00:00,@Angry_Staffer @morganarae Netanyahu's just doing what Trump wished would have happened on January 6th.
5594,2021-05-15 16:46:17+00:00,How long has it been since the election and Donald Trump is living rent free in your head. #stillindenial
5595,2021-05-15 16:45:42+00:00,@TheDemocrats historically have won the Jewish vote. I never personally understood it as Richard Nixon was a great friend of Israel. And Obama helping Iran was bad for Israel. Trump was as good as it gets with moving the embassy to Jeruselam- I worry about @POTUS and his support
5596,2021-05-15 16:44:08+00:00,Trump is going to start his rally’s again and all his idiot followers who aren’t vaccinated will start spreading the virus again. The only one left for them to kill are themselves and the kids.
5597,2021-05-15 16:43:30+00:00,"And you know this more than anybody. Finish the Trump wall it's bought &amp; paid for. Illegals are coming (For the most part), thru the hole in #Trump wall that you won't finish; that's already bought and paid for. How stupid are we! https://t.co/lu6HIC3iYm"
5598,2021-05-15 16:43:11+00:00,Lying GOP @GOP got their vaccines before trump left office. Raced and cheated to be first in line. Shame on those liars. https://t.co/9e2YBeOanX
5599,2021-05-15 16:42:22+00:00,Palm Beach planning for possibility of Trump indictment: report https://t.co/eTXHPEmRB4
5600,2021-05-15 16:41:46+00:00,Shoutout to this dude flying a Wu-Tang flag in Deep South Carolina Trump Country. https://t.co/UYDKyOCxhq
5601,2021-05-15 16:41:40+00:00,Time for another Trump #LiberalTrigger 👇 https://t.co/qFRdmDdm3K
5602,2021-05-15 16:41:24+00:00,@GOPLeader Do you know what makes me sooo happy?? The fact that Republicans won’t win another midterm or presidential election while kneeling at the altar of Trump.. total miscalculation &amp; their losses will just keep multiplying. Fascists et al🇺🇸🤡
5603,2021-05-15 16:40:55+00:00,@seanhannity Lol. You mean the fascist in Israel that are wagging the dog? Hey Trump told Woodward on Feb 7th 2020 Covid was airborne and more deadly than the flu.  He told you before that. #hannityknew
5604,2021-05-15 16:39:54+00:00,President Trump on the 2020 Election https://t.co/UuG7BWGJun
5605,2021-05-15 16:39:49+00:00,You support Donald Trump because you want him to criminalize your existence? https://t.co/qXRUFZIBBF
5606,2021-05-15 16:39:47+00:00,"And something in it, because they want you to get it too bad. And they saying Trump said for you to get it. I want to hear it from Trump himself. https://t.co/M7eWC5QkPn"
5607,2021-05-15 16:38:39+00:00,@Dude12318913006 @letsgoskatepool @Golan_yarden @jpaceDC @AP The Trump “America First” people are the strongest supporters of apartheid in Israel.
5608,2021-05-15 16:38:26+00:00,Liberals definitely used covid to get Trump out of the house !! #TheBigLie
5609,2021-05-15 16:37:55+00:00,"@thomaskaine5 No
I thought  Jared took care of that.
Another Trump lie"
5610,2021-05-15 16:36:33+00:00,"Wow, even the North Korean leader speaks out about Biden. He knows that Trump was a man of his word and as long as he didn't cross him with NUKES, Trump would help his country out of the darkness. Trump was probably like a father figure to him. https://t.co/dJvsF6kE8w"
5611,2021-05-15 16:36:21+00:00,@thehill Trump outta of touch as usual with the real world.
5612,2021-05-15 16:35:35+00:00,"@SecMayorkas This Progressive keeps on blaming Trump 4the border crisis. #Trump controlled the border; #Biden opened it. Trump w/Mexico's help controlled illegals with MPP program. Trump had zero tolerance 4 illegal crossings yet 2019 over 300,000 immigration visa's were issued."
5613,2021-05-15 16:35:13+00:00,@funder When is Trump going to jail?
5614,2021-05-15 16:33:55+00:00,@thedailybeast The infomercial king trump and the GOP are nothing more than cheap theatrics.
5615,2021-05-15 16:33:20+00:00,I can't still understand the level of daftness that comes with these Trump supporters. Seven differnet countries all developed a vaccine within weeks from each other but y'all think Trump is a COVID Vax hero for Operation Warp Speed? Y'all are vacuum-brain simpletons.
5616,2021-05-15 16:33:16+00:00,"Donald Trump &amp; truth are 2 words that should never be used in the same sentence, hell it should never be used in the same paragraph 4 that matter https://t.co/w1KcGIVMCy"
5617,2021-05-15 16:32:51+00:00,@ZaknafeinDC Nixon pardoned Calley just as Trump pardoned war criminals.
5618,2021-05-15 16:32:22+00:00,"Is anyone out there tired of hearing Biden talking about wearing a mask!Time to move on he is hanging on to President Trump’s Covid success as his own! Only poll numbers Biden is doing well in! Polls are really only taken by Democrat opinions,seems the poll watchers don’t ask us!"
5619,2021-05-15 16:31:17+00:00,@ryanjreilly Trump is right - but not for the reasons he’s implying
5620,2021-05-15 16:30:10+00:00,"Cruz how many trillions did Donnie raise the deficit ? Please don’t use god in your tweets. Racist,cowards and liars don’t believe in god. You sold your soul once you started kissing trumps ass. https://t.co/dQTcHp664c https://t.co/lDqm5Cz3OU"
5621,2021-05-15 16:29:44+00:00,"@thehill Trump the late night infomercial king...that's it people, thats what he is..."
5622,2021-05-15 16:29:41+00:00,"Tucker Carlson Tonight 5/14/21 FULL | FOX BREAKING TRUMP NEWS May 14,21 https://t.co/pDzC2vbZMQ via @YouTube 🛑 &amp; Listen #Truth"
5623,2021-05-15 16:29:15+00:00,@ThePoyoMike @HorstH20 @IDF They are leveling it for Trump Towers! https://t.co/R4i44bzQRH
5624,2021-05-15 16:27:48+00:00,I'm not protecting the Trump zombies anymore. I'm vaccinated and they're not. #Darwin22 https://t.co/taL1nsNDmv
5625,2021-05-15 16:26:52+00:00,@EliseStefanik The crisis we are dealing with is of your making. Economic? Under Trump! Border? Trump! Pandemic? Trump! You are supposed to be our employee! You are to work for US! Not one person who is no where involved.
5626,2021-05-15 16:26:43+00:00,I wonder how many of Republican voters who got this Congress elected actually agree with their behaviors and their Devotion to Trump. Are they doing anything for the people in their states who voted for them or they just being selfish. Silly question
5627,2021-05-15 16:26:29+00:00,"I said it was coming u y'all so late on being ready?
I said ya @VP n @POTUS religious leaders shall look as fools so y did they go against I as I am thy one that even showed ya left Trump is a fool to challenge I now ya are doing thy same as Trump ya are equal to trump to I 👀"
5628,2021-05-15 16:25:39+00:00,@DonaldJTrumpJr Love the trumps
5629,2021-05-15 16:25:10+00:00,@AmyAThatcher He was hanging with the Trumps. So why would he have reason to worry??😂😂
5630,2021-05-15 16:24:08+00:00,@JakeSherman We wanted Trump to get 10 hours of sleep and be sane.
5631,2021-05-15 16:23:06+00:00,@burgwx Thank you president trump!!!
5632,2021-05-15 16:22:43+00:00,"There’s a civil war inside the #GOP because the GOP establishment collaborated with #Democrats against #Trump in the 2020 election.

You know it. And the GOP knows that you know it. 

They’re just hoping that you forget."
5633,2021-05-15 16:22:33+00:00,"👏🏼BRAVO👏🏼
Biden Dissolves Controversial Trump Orders On Race And Culture
 https://t.co/IEtPe3GXC2

#GetVaccinated #PostcardsToVoters #Resist #IDDEMS #idpol #idyoungdems #SWIdahoNOW #IndivisibleID #TheIdaho97 #DemCastID #DemCastUSA #ReclaimIdaho #BABEVOTE #MaskUpNonvaxx"
5634,2021-05-15 16:22:15+00:00,Stop donating to the Trump’s GOP  ( Not flying with you any longer ). https://t.co/p3XF3LloCf
5635,2021-05-15 16:20:57+00:00,Seung Min Kim was angrier that a bartender (who hadn’t even been elected to office yet) had an event that was closed to the press than she was about revelations that the Trump admin was secretly collecting reporters’ phone records. https://t.co/MwGryWOPIO
5636,2021-05-15 16:20:53+00:00,"It’s a tragic mistake to think there is any rationality to Israel’s current war crimes. Most of us were able to see the self-destructive insanity behind Trump’s American fascism. Well, Netanyahu runs the same playbook. It’s a death cult - a one-way descent into the moral bottom."
5637,2021-05-15 16:20:10+00:00,@matthewjdowd Or blame Jared and Trump? Their peace deal was so weak that it couldn’t last a year.
5638,2021-05-15 16:18:21+00:00,"Getting tired of crazy being used for MTG lumping her with people who does suffer from A Mental Disorder is not right she's not ""crazy"" she's an privileged bigoted white women who uses Q and Trump to spread her un unreality https://t.co/0z6NOjrGWk"
5639,2021-05-15 16:18:00+00:00,"Dems insist Trump trying to destroy Democracy..🥴

Nope...🇺🇲🇺🇲🇺🇲🇺🇲

TRUMP using Democracy to drain the swamp of corruption....
🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲

That's exactly what we hired him to do..."
5640,2021-05-15 16:17:52+00:00,"@arunpudur You got Biden confused with Trump. And you wouldn’t understand states’ rights, just ask Kashmir."
5641,2021-05-15 16:17:18+00:00,"That’s so true, and you know why? Because American culture is so obsessed with celebrities and that’s how Trump found his way into the WH. This must be stopped. https://t.co/W6EnzKxKDK"
5642,2021-05-15 16:16:32+00:00,@limweijiet This is what Trump tried to do also
5643,2021-05-15 16:16:28+00:00,"Lin Wood still insists Donald Trump is still POTUS, yet the Greenville — #yeahTHATgreenville ! — GOP just threw its support behind him to be the next @SCGOP chair. 

Wow. https://t.co/qTLHTIVbCR"
5644,2021-05-15 16:14:41+00:00,Is this the peace in the Middle East that Jared Kushner &amp; the Trump regime helped to broker??  🙄 https://t.co/EJBwzFDyYX
5645,2021-05-15 16:14:25+00:00,@ldozeki @AP It was that Or Donald Trump I am having mixed feelings about which is worse
5646,2021-05-15 16:14:06+00:00,Thank you Donald Trump for operation warp speed you saved millions all over the world https://t.co/yHcPcsiOiu https://t.co/ABsewsabGH
5647,2021-05-15 16:13:21+00:00,"@goldengateblond I also heard Trump doesn't need food, or even water, and wins every golf match he plays..."
5648,2021-05-15 16:13:11+00:00,"Agree, most leadership in DC and GOP didn’t want Trump to be re-elected. https://t.co/r85BJO8Ono"
5649,2021-05-15 16:13:08+00:00,Courts Clerk Abruzzo plans for Trump indictment as legal experts call the speculation 'absurd' https://t.co/j0cM6a18fq
5650,2021-05-15 16:11:20+00:00,@MonsterVetArt @DrBrooski @theron_amy @pinkichiban @biofthetiger tRump U
5651,2021-05-15 16:09:06+00:00,"Trump. Trigger time!👇
#LiberalTrigger https://t.co/V1uIJEFCR2"
5652,2021-05-15 16:08:53+00:00,@stevenarce Esto pasa en toda parte hasta en Los paises como USA por eso para sacar a trump del poder mas de 16 millones de personas de  lo normal salieron a votar.el voto es lo Unico que El pueblo tiene a su favor.hay que votar.
5653,2021-05-15 16:08:41+00:00,@GloriaGl0win @donna_hendo @StuporManIsHere @EmptyWorld0722 @PmurtTrump @ZmattsT @wh500w @vlckow @VinceKelly101 @ValValCZ @TylerForTx31 @TWoZ53 @trumpnborisOut @ToniS017 @tiredlori @thisismikedolan @themadrush @TalkRetro @strockmanmeld @StevenLU2 @Sophieresists @sonja_1k @sloopydeb @SharonBates @seakingart @ScumbagBoebert @scapegoatandi @sagrario_melo @Resister4u @Reikillady23 @realPatriotTM @rabrandt99 @QfromKCMO @PTurntexasblue @PopcornSutton19 @Polarbear_0159 @PesaVal @PaulPlamothe @Hannity_Trump @GregNazaire @Gordon_Luck @Goldiel2bears @GodSendDevil @garygaudin @foot_mark @Elaine_baseball @ednadesenzi @Drewmur88997242 @DiptishRay10 @debkay2298 Doug Ford
5654,2021-05-15 16:08:10+00:00,"In the race to see whose nose is the furthest up Trump’s ass, it seems to me Kevin McCarthy definitely has a nose up on the competition right now. https://t.co/h7FfdMT9Hg"
5655,2021-05-15 16:07:59+00:00,@paulinef136 @donna_hendo @StuporManIsHere @EmptyWorld0722 @PmurtTrump @ZmattsT @wh500w @vlckow @VinceKelly101 @ValValCZ @TylerForTx31 @TWoZ53 @trumpnborisOut @ToniS017 @tiredlori @thisismikedolan @themadrush @TalkRetro @strockmanmeld @StevenLU2 @Sophieresists @sonja_1k @sloopydeb @SharonBates @seakingart @ScumbagBoebert @scapegoatandi @sagrario_melo @Resister4u @Reikillady23 @realPatriotTM @rabrandt99 @QfromKCMO @PTurntexasblue @PopcornSutton19 @Polarbear_0159 @PesaVal @PaulPlamothe @Hannity_Trump @GregNazaire @Gordon_Luck @Goldiel2bears @GodSendDevil @garygaudin @foot_mark @Elaine_baseball @ednadesenzi @Drewmur88997242 @DiptishRay10 @debkay2298 Who's your Premier??
5656,2021-05-15 16:07:37+00:00,4 now I ask ya @VP n @POTUS shall we play I favorite game I played with ungodly Donald J Trump it's called ya human I am of He n He is of I ya God lets play ya 2 against I word n he actions n see whom gets to 7 wins first shall we?ya testing ya creator by not getting to cages
5657,2021-05-15 16:07:35+00:00,"@EasyOrtho1 Back in the late 80s, I was just a lowly ortho resident and saw this coming...it was so damn obvious! What did my chiefs do? Signed up for every damn plan they could like scared little ninnys! I warned that they held the TRUMP card.. no way a PA or NP could do this"
5658,2021-05-15 16:07:08+00:00,"Putin has the RNC server and more. Trump is his cover, it’s fealty to Putin. Even fox spews Russian propaganda as does most republican officials. https://t.co/TdQcZxyBJV"
5659,2021-05-15 16:05:34+00:00,"@thomaskaine5 Yes, Trump Fuck up Ireal moved damn Goal Post, told them this land is your land when 1967lines were drawn up Palestind West Bank and. section of Isreak they held 1300 years. He said in you have it, the whole international community when bat fly crazy."
5660,2021-05-15 16:05:19+00:00,@xxemerica @TimeIS17Now @RealCandaceO Are you referring to how Donald Trump was friends with sex trafficking predator like Jeffrey Epstein.?
5661,2021-05-15 16:05:16+00:00,"@elkalbach @ravensflockNYY @WhiteHouse TRUTHFUL INFORMATION. 
IS ABOUT...LOCATION:
Consequences...
""THE MEDIA is the enemy of free people"" President Donald J. Trump 2.24.2017
There are 4 places on Earth. 
1) Bill of Rights 12.15.1791
2) US HISTORY BOOK https://t.co/KZcqo5TGL9"
5662,2021-05-15 16:04:52+00:00,".

Don Lemon's ratings sour...🍋

CNN is trying to figure out

How to say it's Trump's fault?

Their version of taking Lemons' 🍋

&amp; Making Lemonade out of it...🍋

."
5663,2021-05-15 16:04:48+00:00,@vivianavigil @KaylaChowShow “I voted for Donald trump”
5664,2021-05-15 16:04:33+00:00,People still saying Donald Trump was a great president are like people still holding 2017 scam coins. https://t.co/ol0yxwV1gL
5665,2021-05-15 16:01:44+00:00,"@BillPascrell Trump does not need to eat, urinate or defecate either. He has the health of ten men."
5666,2021-05-15 16:01:17+00:00,"@ggreenwald Come on Glenn? 

Wasn’t Trump the President who moved the US Embassy to Jerusalem?"
5667,2021-05-15 16:00:45+00:00,@thehill Well he doesn’t have the corruption of President Trump either and since Trump really never ran the White House it was just a photo shoot I don’t guess he ever got tired
5668,2021-05-15 15:59:30+00:00,"@juliaioffe If the Lt. Gov. of Texas was actually sincere about his offer, you would think someone would come forward with proof of anti-Trump voter fraud. I mean, even 1 case."
5669,2021-05-15 15:58:24+00:00,"@ThisWeekABC @TheView @jonkarl Talking about Trumps state of mind? And yet we have a President that can’t speak, see or hear a fakn thing. Ok.."
5670,2021-05-15 15:56:57+00:00,@shannonthebull @POTUS @VP Don't forget to thank Trump for the vaccine
5671,2021-05-15 15:56:56+00:00,"@BonessWF @mertcentury hang on, when did Trump declare an emergency? and what did security forces do in response? and when did the line of succession stop at the Speaker?

Also I thought Trump was already trying to overturn the election—isn't that the basis of the charge that he incited the mob?"
5672,2021-05-15 15:55:44+00:00,"@maddow @JTWeaver6 So in other words, People are Dying to Vote for Trump. 😃"
5673,2021-05-15 15:52:53+00:00,@RepFrankLucas @SteveScalise @RepDavidRouzer @RepMullin Lol! After 4 years of Trump ignoring our infrastructure! Your irony and hypocrisy is amazing! https://t.co/BnOqYn2YsM
5674,2021-05-15 15:52:38+00:00,"@EnrelChi @ReganLieutenant @RepublicanRehab @IanLStrain @RealDoctorT @BlueKomand @RebMax @WHurensohn @SumatraSue @ComplexityDNA @AggressiveDem @B26Rick @Liraallaccess @atliberalandold @AELoera @dfbeck44 @CleeseRaymond Permission to apply your whataboutism: Now do Obama funding and arming isil and the secret Brothers of AlQaeda the white helmets. Trump cut their leftists funding.    
That's why yall hate tulsi for soaking speaking truth to this."
5675,2021-05-15 15:51:36+00:00,@POTUS I want Trump
5676,2021-05-15 15:50:51+00:00,"What other country would for decades steal Palestinian homes and property, then keep them in an open air prison. Israeli government are facist authoritarian. I have no problem with their faith, politics are same as Trump! #DeathToGOP #DeathToTyranny https://t.co/5BlctTUQwI"
5677,2021-05-15 15:50:39+00:00,"@NoLifeShaq He's talented, but he represents white people that hate Black Lives Matter and he is proud of that. He is a Canadian who supports a xenophobic, racist, mysogonistic president named Donald Trump. If he didn't put his own awful, hateful views in his music I would prob fux wit him"
5678,2021-05-15 15:50:08+00:00,The long arm of the law is coming for many of the Trump idolizing @GOP https://t.co/FTWGvVZMmi
5679,2021-05-15 15:49:53+00:00,"@farronbalanced There is no end to Marginal TrailerPark Queen, it's like a transexual Donna Trump😲"
5680,2021-05-15 15:49:19+00:00,@marceelias @POTUS won by over 7 million votes. Trump was absolutely crushed. #BidenLandslide
5681,2021-05-15 15:49:17+00:00,@geoffmang aforementioned theft proof electric fence trump sign https://t.co/fY8XUqyVp8
5682,2021-05-15 15:47:36+00:00,"""Just because I wanted Trump to win. I just thought, give him another vote.""

He allegedly told the FBI agents he didn't realize it was illegal to submit someone else's voter ballot. ""I didn't know you couldn't do that for your spouse.”

https://t.co/rz3nGQmmja"
5683,2021-05-15 15:47:33+00:00,"😆🤣😂
""McCarthy dings Biden after meeting: Doesn't have 'energy of Donald Trump' | TheHill"" https://t.co/A468nmGEiy"
5684,2021-05-15 15:47:29+00:00,@Marston4ca42 @JTWeaver6 And yet the conservative Trump Republicans still support him. No Morales left in the Republican Party.
5685,2021-05-15 15:47:21+00:00,@DonLew87 @JakeLobin This is what it's going to look like in the United States in a few years! This is what Trump and the Republicans want!
5686,2021-05-15 15:46:27+00:00,@covie_93 Stunning.  Donald Trump's not loyal to someone?  🤔
5687,2021-05-15 15:46:03+00:00,@politvidchannel And Trump was the only president that caused sleepless night and anxiety.
5688,2021-05-15 15:44:12+00:00,"I voted for trump, twice. https://t.co/apPzp4lbCG"
5689,2021-05-15 15:43:54+00:00,@DbWrasslin Nope just says Trump. Lol
5690,2021-05-15 15:43:51+00:00,@thehill Translation: Biden won’t take my calls so that means Trump is a better president
5691,2021-05-15 15:42:28+00:00,"@matthewjdowd GQP isn’t a party, it’s a for-profit racket. They say/do whatever will scare/thrill people to get them to vote against their own interests, bc the GQP purpose is to enrich the rich who then kickback to the GQP, bigly. Trump was their golden ticket. Biden is mucking that up well."
5692,2021-05-15 15:42:26+00:00,While Trump was president Russia was practically ruling america through him why else would they help him get into office if not for their own benefit?
5693,2021-05-15 15:42:23+00:00,"The Boss will be back in charge very soon. The military recognizes President Trump as the LEGITIMATE true winner of the November Presidential Election. The body double they call Biden is part of the COUP + rigged election with the help of foreign countries, the Dems, + Dominion. https://t.co/55pIWDWULu"
5694,2021-05-15 15:42:21+00:00,"May be 
necessary and ESSENTIAL 
to REMOVE 
DEJOY to CHARGE HIM
for 
his
CRIMES
which he MERITS🗣

@DOJPH 

🗣Their are PLENTY 
of LAWYERS in the USA 
who need JOBS to process ALL the TRUMP POLITICAL 
CRIME🇺🇸 https://t.co/UbwCvjh6bl"
5695,2021-05-15 15:42:11+00:00,Just like Trump anything to stay in office and stay out of jail. https://t.co/htnR8PUOyu
5696,2021-05-15 15:41:55+00:00,@disneydoc911 So Donald Let’s Inject Disinfectant Trump is responsible for the vaccine?!  Don’t look now your med school is asking for you to return the diploma.
5697,2021-05-15 15:41:15+00:00,@JimHendren1 @ARHouseCaucus @ARSenateGOP @ArkansasSenate @GOP The issue of treason is pretty clear but Trump ain't the first president to commit treason in my lifetime  closest I know of is lyden  baines Johnson when he allowed that USS Liberty to be attacked by Israel  if it wasn't for the Russian Navy spy fleet that ship would have sunk
5698,2021-05-15 15:40:52+00:00,@todd_sntcareers Distrust? Only a delusional Trump supporter could read that article &amp; come to that conclusion. It clearly lays out how Trump &amp; his minions tried to steal (&amp; continue to denigrate) a fair &amp; honest election which he lost
5699,2021-05-15 15:38:49+00:00,Just bought a Trump 2024 Save America Hat. 💀
5700,2021-05-15 15:38:43+00:00,@Scaramucci @GOPLeader thinks he is. Kevin is using Trump to gain power.
5701,2021-05-15 15:38:15+00:00,DONALD TRUMP IS LIKE THE PIED PIPER. LEADING HIS BAND OF MERRY MEN OFF THE CLIFF. THEY FOLLOW HIM LIKE LEMMINGS TO THE SEA. A MAN WHO GETS UP EVERY MORNING AND PUTS HIS PANCAKE MAKEUP ON LIKE GLORIA SWANSON TO GET READY FOR THE CAMERA.  THE FEDS ARE CLOSING IN!!!!!!! https://t.co/dVOWLxY2K2
5702,2021-05-15 15:37:28+00:00,"@ChrisRo18831430 @BreitbartNews @CNN Building supply prices really inflated,over reaching regulations, lied about us having a vaccine in place like Trump said and delivered, leadership doesn’t know male from female, appeased BLM even though they burn businesses during a pandemic and block traffic... you’re a 🐑"
5703,2021-05-15 15:35:52+00:00,@trump_blocked 😊 https://t.co/88X2T7vbCs
5704,2021-05-15 15:35:26+00:00,"Trump triggering:
#LiberalTrigger.  ☝😂👍 https://t.co/xxPROH5IRA"
5705,2021-05-15 15:34:53+00:00,"@mmpadellan ...We LOST the Republican party. A lot of immigrants at the border LOST their kids. We LOST a lot of taxpayer $'s to a fraud. We are still LOSING our established civil rights.We LOST decency/respect for others,common sense &amp; the ability to sniff out a bullshitter like Trump!"
5706,2021-05-15 15:33:28+00:00,@smotus I can’t remember a time before Trump were there was so much talk of manliness of a President. I find it so creepy
5707,2021-05-15 15:33:25+00:00,@greenfield64 I would say that the appalling unfairness that happened to Richard Nixon is why the Republican Party today is so defensive &amp; paranoid that it falls in line for Trump. Many of us said NEVER AGAIN!! After Nixon was treated so unfairly.
5708,2021-05-15 15:33:09+00:00,RAND PAUL IS A SOUR CRITICAL LITTLE MAN OUT OF STEP WITH AMERICAN VALUES. LAURA INGRHAM IS  A CRUEL MEAN MOCKING WHITE OLD MAID WHO COLLECTS CHILDREN THE WAY DONALD TRUMP COLLECTS WOMEN.  A FOX NEWS FOOL SPREADING LIES AND DEBASING AN AMERICAN HERO https://t.co/lUxHVINwgw
5709,2021-05-15 15:33:02+00:00,@AOakes19031349 @jojoc2015 @donlemon “Ratings trump truth” What does truth have to do with this particular topic? He didn’t lie about anything.
5710,2021-05-15 15:32:51+00:00,And over here we got Donald Trump. Wouldn't help an old lady across the street. But damn sure help himself to her purse. Boy Scout?? Riiiight!!!
5711,2021-05-15 15:32:33+00:00,@RepGregSteube Question - how much tax payer money is being spent on the trump children extended secret service?
5712,2021-05-15 15:32:17+00:00,Thanks for this. I’m crying this morning because some people in my life are retaining their Christianity and they hate me. The Christians hate me and now I’m from a distance. Laugh? When trump’s body is in the ground I certainly will. https://t.co/LZ8nyAhdAr
5713,2021-05-15 15:31:51+00:00,So many spent the last four years (rightly) deriding Trump for his violent attacks against the press. The silence here from those who should be allied against the destruction of free press is piercing. https://t.co/Dq5fmHdLO0
5714,2021-05-15 15:31:49+00:00,@RepLizCheney What’s that have to do with Trump
5715,2021-05-15 15:31:31+00:00,"@smerconish Your correct, Trump deserves a mention about the Covid vaccines, right along with the bleach injection, putting sunlight inside the body, there are 15 cases and it will all go away, it's a liberal hoax. I could go on....."
5716,2021-05-15 15:30:56+00:00,"Apparently the IDF considers free press an enemy.  Trump,approves. https://t.co/g8yplki0WC"
5717,2021-05-15 15:30:45+00:00,@IndyMagz @AliTheGreat81 @Dragao110 @Doot2471 @juzjaz2 @01IOTA @TMzedg @ChancerV1 @FrankKane11 @AngryViking7 @Zegdie @Bandit10251 @Renee033058 @418JKO @CoganRose @Unclerodak @Paulett27077048 @SeaOat2 @wwffcc2 @JStratso @bu_ric @JimColeHERE @LD_Birdywatcher @GuyWilsonMendes @ScrewballBeurl1 @TheHardCore125 @1dayatatime13 @William57885155 @LuzMyBike @HotspotOrlando @MagaBack @TheVeerUnion @slewfan @7771Laura @whiteketty2 @LL4DJT @eileen_xo4 @DuffyUsa @MariaCl33811161 @MM_1776 @Rickster_75 @L0ve45 @hcarin @emptystep @Marine_2_022 @kathysedai @fvckthedems @ILYM333 I have tried to write✍ something 8 different times to be black ⚫😕 out Executive Order13848 is Trump Supporters would be more serious about the other it's role and that the reason I asked @kennethstar to endorse me them let the🇺🇲people 👀 decide @joe_norte🌍Shaker Lin Wood🇺🇲
5718,2021-05-15 15:30:20+00:00,"The F- 35 is the most expensive airforce Plan in the history of Airforce flying 109.88 Million Dollars, but fly cost jumps $42,169 per hour flies 120 hrs per year, 20 years. Senior Trump officials told Biden team based $ Scale back. Cost.

https://t.co/cAfp8l9zJH"
5719,2021-05-15 15:29:00+00:00,"The largest public corruption investigation in FBI history began with a woman seen with Tom Capano found in a bait box. It was expanded to the entire government of Delaware. Trump’s began with Stormy Daniels &amp; is now the biggest ever DOJ investigation. 
https://t.co/oKsvw8YjI4"
5720,2021-05-15 15:28:51+00:00,"“overruled by then VP @algore who wanted to extend the space-station construction by decades..so, the @BarackObama admin came up with idea of building in high lunar orbit.” Now, I was no fan of the #Trump administration, but they must be given credit...”https://t.co/d7NhN1W2z4"
5721,2021-05-15 15:28:47+00:00,"@miri_iron As for Trump voters, you know they will think what they want to regardless. If mask guidelines stayed longer they’d crow. 

Next time we start from the competence we have now."
5722,2021-05-15 15:28:23+00:00,Just a reminder that all the vote fraud we've found in the 2020 election was committed to help Trump. https://t.co/tPHIEAJDQn
5723,2021-05-15 15:28:11+00:00,"@wesmcl @ezraklein Yeah, Hillary and Trump were parroting the same bullshit.  In ‘20 Trump whipped up a bunch of crazies to believe nonsense that manifested into a riot at the Capitol. ‘16, Hillary &amp; Dems did vive la resistance and weaponized the DOJ.  Both horrific for the country."
5724,2021-05-15 15:27:10+00:00,"@dbglisson I do believe Biden and never that lying trump he could not tell the truth if his life depends upon it...CAUSE RIGHT NOW HE KEPT SAYING THAT THEY STOLE THE ELECTION WHICH FEDERAL INVESTIGATION SAID IT IS A ..,.THE REPUBLICANS ARE REALLY SAD FOLLOWING THE LIE https://t.co/rQLVvYDV9t"
5725,2021-05-15 15:27:08+00:00,Saying “I’m still going to wear a mask so people don’t think I’m a Republican” but not telling you that I’m wearing a Donald Trump mask
5726,2021-05-15 15:26:55+00:00,@PressSec Yeah a sternly worded letter will definitely hold their war crimes government in check. This is a time for leadership. And this isn’t it @POTUS @VP leaders so hard things. Step up. Right now this is as bad as Trump response.
5727,2021-05-15 15:26:23+00:00,@KarenTunis @DonaldJTrumpJr It was a setup! A trap! Those aren't real Trump supporters. Those are BLM / Antifa and other Terrorists!
5728,2021-05-15 15:26:06+00:00,Another Trump pic!😊 https://t.co/kXBR9bL8u9
5729,2021-05-15 15:24:38+00:00,@realTuckFrumper What if he and Trump ended up in the same jail...
5730,2021-05-15 15:24:30+00:00,"@jonathanchait @daveweigel They excommunicated GWB the moment Trump won, too."
5731,2021-05-15 15:24:12+00:00,"It took this long for this guy to realize what Trump is. The man fucks over everyone who gets close to him. Yet this guy did a lot of leading of others down this crazy path
It's stupid white guys who have been left behind looking for someone to blame needed up believing the enemy https://t.co/MSovAglEG1"
5732,2021-05-15 15:24:10+00:00,"Open SmartNews and read ""‘You left us’: Proud Boys leader Ethan Nordean slams Trump in expletive-laden message"" here: https://t.co/BDBF9DoNTO 45....crickets. This surprises no one. They deserve it for following his orange ass. #ConvictTrump"
5733,2021-05-15 15:23:18+00:00,"What I especially loved about 2020 was the extended separation from loved ones due to virus spread and the un-scientific, unhelpful misinformation constantly spewed by one Donald J. Trump.

Yeah 2020 was fucking GREAT. 🙄 https://t.co/bT2F0K0O5y"
5734,2021-05-15 15:23:11+00:00,"Your President, President Trump, is a great friend to the Palestinian people, and is in no way responsible for the current crisis. https://t.co/vuE8kLEjO0"
5735,2021-05-15 15:22:48+00:00,"First up, @JonahSchulzOH. Schulz has ripped @RepAGonzalez for voting to impeach Trump and @GovMikeDeWine  for the health orders surrounding the pandemic. @SpectrumNews1OH https://t.co/afdsgP7ezK"
